additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Preston Road, Bembridge, Isle of Wight, PO35 5UN","Added on 13/08/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/08/2024,"Offered for sale chain free this pretty detached bungalow dates back to 1926, and during this time has only been available to purchase once before. It is situated within a quiet road in Bembridge, i...",,https://www.rightmove.co.uk/properties/151277579#/?channel=RES_BUY,350000,151277579,,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/151277579#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Kings Road, Bembridge, Isle of Wight, PO35 5NT","Reduced on 22/08/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 22/08/2024,"Situated just a stones throw from Bembridge Harbour, sailing club and beaches, this spacious ground floor apartment is ideal for those who are seeking an easy to maintain coastal retreat, where one ca...",,https://www.rightmove.co.uk/properties/145867178#/?channel=RES_BUY,350000,145867178,,for-sale,,Freehold,,Not specified,https://www.rightmove.co.uk/properties/145867178#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/3-bedroom-house-in-bembridge/60426656?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Lane End Road, Bembridge, Isle of Wight","Added yesterday
 by Homewise, South East",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added yesterday,"Guide price for a Home for Life Lifetime Lease for OVER 60s tailored to your personal circumstances and requirements. Your price may vary. OVER 60s could benefit from SAVINGS of up to 59% from the market value with a one-off payment for a Lifetime Lease on this property. £347,000 GUIDE PRIC...",,https://www.rightmove.co.uk/properties/159494063#/?channel=RES_BUY,347000,159494063,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/159494063#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/4-bedroom-house-in-bembridge/60423779?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Manna Road, Bembridge, Isle of Wight","Added on 26/02/2025
 by Homewise, South East",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,"Guide price for a Home for Life Lifetime Lease for OVER 60s tailored to your personal circumstances and requirements. Your price may vary. OVER 60s could benefit from SAVINGS of up to 59% from the market value with a one-off payment for a Lifetime Lease on this property. £347,000 GUIDE PRIC...",,https://www.rightmove.co.uk/properties/158740280#/?channel=RES_BUY,347000,158740280,,for-sale,,Leasehold (50 years),50 years,detached h,https://www.rightmove.co.uk/properties/158740280#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Egerton Road, Bembridge, Isle of Wight","Added on 12/02/2025
 by Hose Rhodes Dickson, Ryde",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/02/2025,"'Long Reach' is a well-proportioned two double bedroom detached bungalow located in the sought-after, and very desirable, village of Bembridge; close to all local amenities and award winning sandy beaches. The property occupies a good sized plot on a popular residential estate, in close proximi...",,https://www.rightmove.co.uk/properties/158161724#/?channel=RES_BUY,345000,158161724,,for-sale,,Leasehold (40 years),40 years,bungal,https://www.rightmove.co.uk/properties/158161724#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/13k/12627/148559381/12627_33132813_DOC_01_0010.pdf""]","Manna Road, Bembridge, PO35 5UX","Reduced on 08/10/2024
 by Seafields Estates, Ryde",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 08/10/2024,"A REAL GEM IN THE VERY HEART OF THE VILLAGE! Welcome to this modern and beautifully presented 3 year old DETACHED HOUSE located in a tucked away, tranquil setting, a level walk from the amenities of Bembridge village, including the great choice of shops, restaurants, bars and cafes, pl...",,https://www.rightmove.co.uk/properties/148559381#/?channel=RES_BUY,343000,148559381,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/148559381#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Steyne Road, Bembridge, Isle of Wight, PO35 5UL","Added on 04/03/2025
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 04/03/2025,"Offered for sale chain free, this period home is ideally located within Bembridge village for easy access to the local shops, school and amenities, as well as the beaches and countryside walks which s...",,https://www.rightmove.co.uk/properties/158957252#/?channel=RES_BUY,340000,158957252,,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/158957252#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/155k/154001/154951697/154001_33507780_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Reduced on 06/03/2025
 by Spence Willard, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 06/03/2025,"An impressive new home boasting a traditional build finished to a high quality also with enclosed gardens, open plan living accommodation and off-road parking.",,https://www.rightmove.co.uk/properties/154951697#/?channel=RES_BUY,340000,154951697,850sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/154951697#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/101k/100390/155174282/100390_TND-40552599_DOC_00_0002.pdf""]","Bembridge, Isle of Wight","Reduced on 06/03/2025
 by Trigghomes, Newport",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 06/03/2025,"Beautifully finished, high end fixtures and fittings and traditionally built. This two bedroom semi-detached property is well placed in the sought after village of Bembridge, offering both parking and a well sized, sunny rear garden. GROUND FLOOR Entrance Hall Kitchen 11'6 x 6' Downst...",,https://www.rightmove.co.uk/properties/155174282#/?channel=RES_BUY,340000,155174282,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/155174282#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Dennett Road, Bembridge, Isle of Wight, PO35 5XD","Reduced on 02/10/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 02/10/2024,"Offered for sale chain free, this delightful cottage is located right in the heart of Bembridge village, with the local shops, eateries and amenities right on the doorstep, and the beaches and harbour...",,https://www.rightmove.co.uk/properties/156401843#/?channel=RES_BUY,335000,156401843,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/156401843#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/159227078/154001_33728883_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Added on 10/03/2025
 by Spence Willard, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 10/03/2025,Recently refurbished this charming 2-bedroom cottage with south facing garden is a short walk from the beach at the end of the road.,,https://www.rightmove.co.uk/properties/159227078#/?channel=RES_BUY,330000,159227078,679sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/159227078#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Embankment Road, Bembridge, Isle Of Wight, PO35","Added on 06/03/2025
 by Fox & home, Isle of Wight",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 06/03/2025,"This former yacht which was built by Souters for Sir Max Aitken and now sits proudly on the shore at Bembridge Harbour amongst the house boats. This unique home has everything you would want for modern day living, including: central heating, an en-suite to the master bedroom and triple glazing.",,https://www.rightmove.co.uk/properties/158970449#/?channel=RES_BUY,325000,158970449,,for-sale,,Leasehold (80 years),80 years,h,https://www.rightmove.co.uk/properties/158970449#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Hillway Road, Bembridge, Isle of Wight, PO35 5PJ","Reduced on 20/12/2024
 by Clare Maton homes, Bembridge",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 20/12/2024,"Located close to the beach at Whitecliff Bay, this detached bungalow is set within a good sized plot with gardens that wrap to the front, side and rear. There is driveway parking to the front which l...",,https://www.rightmove.co.uk/properties/149950700#/?channel=RES_BUY,325000,149950700,,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/149950700#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/155782544/154001_33551796_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Reduced on 17/01/2025
 by Spence Willard, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 17/01/2025,"Deceptively spacious and with plenty of period character, this comfortable two bedroom house is situated on a quiet lane in central Bembridge.",,https://www.rightmove.co.uk/properties/155782544#/?channel=RES_BUY,325000,155782544,,for-sale,,Leasehold (40 years),40 years,h,https://www.rightmove.co.uk/properties/155782544#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Lincoln Way, Bembridge, Isle of Wight, PO35 5QJ","Added on 30/07/2024
 by Clare Maton homes, Bembridge",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 30/07/2024,"Beautifully presented throughout, this modern home offers naturally bright accommodation throughout and a pretty rear garden. The house has good sized accommodation comprising entrance porch and ...",,https://www.rightmove.co.uk/properties/150806453#/?channel=RES_BUY,320000,150806453,,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/150806453#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Church Road, Bembridge, Isle of Wight, PO35 5AA","Added on 27/08/2024
 by Clare Maton homes, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/08/2024,"Situated in a sunny westerly position within a purpose built McCarthy Stone retirement complex, this ground floor apartment offers lovely bright accommodation which overlooks the communal gardens and ...",,https://www.rightmove.co.uk/properties/151781918#/?channel=RES_BUY,300000,151781918,,for-sale,£256.99 per month,Leasehold,,Not specified,https://www.rightmove.co.uk/properties/151781918#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/273k/272798/150717032/272798_S1025589_DOC_00_0000.pdf""]","Silver Sands Court, Bembridge.","Added on 27/07/2024
 by Elliott Lincoln, Covering the Isle of Wight",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/07/2024,Possibly the best location in this sought after development. A one-bedroom apartment enjoying a private patio overlooking the gardens and with direct access to the pavement and village.,,https://www.rightmove.co.uk/properties/150717032#/?channel=RES_BUY,300000,150717032,596sq. ft,for-sale,,Leasehold (40 years),40 years,g,https://www.rightmove.co.uk/properties/150717032#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/12k/11100/159245705/11100_33729890_DOC_02_0004.pdf""]","Culver Down, Sandown","Added on 11/03/2025
 by Megan Baker Estate Agents, Cowes",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/03/2025,"A rare opportunity to purchase one of these Coastguard Cottages on National Trust land on Culver Down. Magnificent, panoramic sea views, positioned at the top of Culver Down. Two bedrooms; two shower rooms; kitchen/dining room and large living room. Garage with parking to the front. Offered chain...",,https://www.rightmove.co.uk/properties/159245705#/?channel=RES_BUY,298000,159245705,,for-sale,£1600 per year,Leasehold (30 years),30 years,end,https://www.rightmove.co.uk/properties/159245705#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/151524344/154001_33314674_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Reduced on 27/11/2024
 by Spence Willard, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 27/11/2024,"A luxurious, well-equipped two-bedroom apartment within a high quality and centrally located retirement development, in the vibrant coastal village of Bembridge.",,https://www.rightmove.co.uk/properties/151524344#/?channel=RES_BUY,295000,151524344,753sq. ft,for-sale,,Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/151524344#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/150215795/154001_33233060_DOC_00_0006.pdf""]","Bembridge, Isle of Wight","Added on 13/07/2024
 by Spence Willard, Bembridge",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/07/2024,A light and well presented three bedroom apartment occupying the first floor of this beautiful building on Ducie Avenue only a short walk to the beach.,"£1,700 per year",https://www.rightmove.co.uk/properties/150215795#/?channel=RES_BUY,290000,150215795,753sq. ft,for-sale,"£1,700 per year",Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/150215795#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Ducie Avenue, Bembridge, Isle of Wight","Reduced on 16/09/2024
 by Hose Rhodes Dickson, Ryde",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 16/09/2024,A truly delightful Grade II listed ground floor apartment within the tranquil village setting of Bembridge. An ideal opportunity to acquire this superb home within a most sought after and desirable location. The entire accommodation is well proportioned and well-presented with the added benefit o...,,https://www.rightmove.co.uk/properties/149329295#/?channel=RES_BUY,250000,149329295,,for-sale,,Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/149329295#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Church Road, Bembridge, Isle of Wight, PO35 5AA","Reduced on 23/09/2024
 by Clare Maton homes, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 23/09/2024,"Situated in the centre of the sought after coastal village of Bembridge, this McCarthy and Stone retirement complex offers luxurious apartments set within beautifully landscaped grounds. Offered ...",,https://www.rightmove.co.uk/properties/151062518#/?channel=RES_BUY,250000,151062518,,for-sale,£256.99 per month,Leasehold,,Not specified,https://www.rightmove.co.uk/properties/151062518#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/147418142/154001_33064094_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Reduced on 05/07/2024
 by Spence Willard, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 05/07/2024,"A unique opportunity to acquire a houseboat in a stunning location, with a strong holiday letting pedigree.",,https://www.rightmove.co.uk/properties/147418142#/?channel=RES_BUY,249950,147418142,474sq. ft,for-sale,,Leasehold (79 years),79 years,h,https://www.rightmove.co.uk/properties/147418142#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/3-bedroom-bungalow-in-bembridge/60425867?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Pelham Close, Bembridge, Isle of Wight","Added on 15/02/2025
 by Homewise, South East",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/02/2025,"Guide price for a Home for Life Lifetime Lease for OVER 60s tailored to your personal circumstances and requirements. Your price may vary. OVER 60s could benefit from SAVINGS of up to 59% from the market value with a one-off payment for a Lifetime Lease on this property. £247,500 GUIDE PRIC...",,https://www.rightmove.co.uk/properties/158301965#/?channel=RES_BUY,247500,158301965,,for-sale,,Leasehold (50 years),50 years,detached bungal,https://www.rightmove.co.uk/properties/158301965#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Church Road, Bembridge, Isle of Wight, PO35 5AA","Reduced on 10/09/2024
 by Clare Maton homes, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 10/09/2024,"This purpose built retirement apartment is situated within Silver Sands Court, a luxurious McCarthy Stone development located right in the heart of Bembridge village, offering independent living with ...",,https://www.rightmove.co.uk/properties/143656628#/?channel=RES_BUY,240000,143656628,,for-sale,£236.74 per month,Leasehold,,Not specified,https://www.rightmove.co.uk/properties/143656628#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Lane End Road, Bembridge, Isle of Wight, PO35 5SU","Added on 03/02/2025
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/02/2025,"Situated within a sought after area of Bembridge, this ground floor apartment is located a short walk from the local beaches at Lane End and Forelands, and is within easy walking distance of the local...",£10 per annum,https://www.rightmove.co.uk/properties/157704740#/?channel=RES_BUY,240000,157704740,,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/157704740#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/182k/181997/147822131/181997_33087188_DOC_02_0006.pdf""]","Silver Sands Court, Church Road, Bembridge, Isle of Wight, PO35 5AA","Reduced on 09/09/2024
 by McCarthy & Stone Resales, Bournemouth",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 09/09/2024,SIMPLY STUNNING one bedded Retirement Apartment set in the PICTURESQUE Silver Sands Court ~expertly designed for independent retirement living~,£425 per year,https://www.rightmove.co.uk/properties/147822131#/?channel=RES_BUY,240000,147822131,,for-sale,,Leasehold (60 years),60 years,apa,https://www.rightmove.co.uk/properties/147822131#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/156676817/154001_33593884_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Added on 09/01/2025
 by Spence Willard, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 09/01/2025,"Elegant Georgian apartment with harbour views, off road parking and a sought-after location in Bembridge village.",,https://www.rightmove.co.uk/properties/156676817#/?channel=RES_BUY,225000,156676817,613sq. ft,for-sale,,Freehold,,apa,https://www.rightmove.co.uk/properties/156676817#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/155k/154001/159044576/154001_33718776_DOC_00_0000.pdf""]","Bembridge, Isle of Wight","Added on 05/03/2025
 by Spence Willard, Bembridge",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 05/03/2025,"A one bedroom apartment with impressive specification, set within a purpose built complex in a central village location, with excellent access to amenities and the beach.",,https://www.rightmove.co.uk/properties/159044576#/?channel=RES_BUY,220000,159044576,560sq. ft,for-sale,,Leasehold (40 years),40 years,apa,https://www.rightmove.co.uk/properties/159044576#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","High Street, Bembridge, Isle of Wight, PO35 5SN","Added on 05/07/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/07/2024,"Offered for sale chain free, this ground floor apartment is located in a highly sought after position in the centre of the village with all of the village amenities right on the doorstep. The apa...",,https://www.rightmove.co.uk/properties/149909987#/?channel=RES_BUY,200000,149909987,,for-sale,,Freehold,,apa,https://www.rightmove.co.uk/properties/149909987#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Steyne Road, Bembridge, Isle of Wight, PO35 5XH","Added on 24/08/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 24/08/2024,"Offered for sale chain free, this first floor apartment is conveniently located for easy access to both the village centre and the shops on Lane End, as well as being just a short stroll to the beache...",,https://www.rightmove.co.uk/properties/151713485#/?channel=RES_BUY,195000,151713485,,for-sale,,Freehold,,Not specified,https://www.rightmove.co.uk/properties/151713485#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/273k/272798/152088707/272798_S1065040_DOC_00_0002.pdf""]","High Street, Bembridge, Isle of Wight.","Reduced on 30/01/2025
 by Elliott Lincoln, Covering the Isle of Wight",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 30/01/2025,"A delightful two-bedroom apartment, perfectly positioned in the heart of Bembridge Village. Situated on the first floor of a charming small block development, this spacious and light-filled property offers the best of village living and is nicely tucked away.",,https://www.rightmove.co.uk/properties/152088707#/?channel=RES_BUY,190000,152088707,,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/152088707#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Steyne Road, Bembridge, Isle of Wight, PO35 5XH","Reduced on 28/10/2024
 by Clare Maton homes, Bembridge",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 28/10/2024,"This first floor apartment is situated in a very convenient, central village location which is within easy walking distance of both the shops on Lane End and the shops and amenities in the village cen...",,https://www.rightmove.co.uk/properties/131837012#/?channel=RES_BUY,185000,131837012,,for-sale,,Leasehold (40 years),40 years,Not specified,https://www.rightmove.co.uk/properties/131837012#/?channel=RES_BUY,
,"Bembridge, Isle of Wight","Reduced on 06/01/2025
 by Spence Willard, Bembridge",0,1,,,,,Reduced on 06/01/2025,A modern and well-equipped one bedroom apartment in the village centre and close to amenities of Bembridge.,,https://www.rightmove.co.uk/properties/153833339#/?channel=RES_BUY,179950,153833339,,for-sale,,,,apa,https://www.rightmove.co.uk/properties/153833339#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","High Street, Bembridge, PO35","Reduced on 07/03/2025
 by Watson Bull & Porter, Ryde",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 07/03/2025,"Set in the sought after location of Bembridge Village is this 2 bedroom maisonette with its own private garden. The property would make an ideal holiday home as it is close to the village amenities, the sailing club, bus route and the beach. The property has its own private entrance leading to t...",£600 per year,https://www.rightmove.co.uk/properties/157151306#/?channel=RES_BUY,160000,157151306,,for-sale,,Leasehold (82 years),82 years,Not specified,https://www.rightmove.co.uk/properties/157151306#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/1-bedroom-bungalow-in-bembridge/60426606?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Swains Road, Bembridge, Isle of Wight","Added on 22/01/2025
 by Pittis, Ryde",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 22/01/2025,"Chain Free! This wonderful retirement bungalow is situated within an assisted living complex, in the popular village of Bembridge. The property itself offers a private patio, nice living space and built in storage. Outside are mature communal gardens and laundry room. With the village amenities a...",,https://www.rightmove.co.uk/properties/157179692#/?channel=RES_BUY,120000,157179692,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/157179692#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/1-bedroom-bungalow-in-bembridge/60426652?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Swains Road, Bembridge, Isle of Wight","Added on 14/03/2025
 by Pittis, Ryde",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"This over 55's semi-detached bungalow is situated in a quiet location. With access to an onsite laundry room, and a suite for visitors to stay in. Located in Bembridge this home offers a village lifestyle with local amenities on your doorstep. Viewings are a must!",,https://www.rightmove.co.uk/properties/159425255#/?channel=RES_BUY,120000,159425255,,for-sale,,Leasehold (40 years),40 years,semi-detached bungal,https://www.rightmove.co.uk/properties/159425255#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://www.pittis.co.uk/for-sale/1-bedroom-bungalow-in-bembridge/60426652?utm_source=Rightmove&utm_medium=web&utm_campaign=brochure#brochure""]","Swains Road, Bembridge, Isle of Wight","Added on 14/03/2025
 by Homewise, South East",0,1,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"Guide price for a Home for Life Lifetime Lease for OVER 60s tailored to your personal circumstances and requirements. Your price may vary. OVER 60s could benefit from SAVINGS of up to 59% from the market value with a one-off payment for a Lifetime Lease on this property. £79,750 GUIDE PRICE...",,https://www.rightmove.co.uk/properties/159426962#/?channel=RES_BUY,79750,159426962,,for-sale,,Leasehold (50 years),50 years,semi-detached bungal,https://www.rightmove.co.uk/properties/159426962#/?channel=RES_BUY,
