additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/153102677/50411_33388825_DOC_00_0010.pdf""]","Holdernesse, Wynyard, Billingham","Added on 22/09/2024
 by Robinsons Regency and Rural, Wynyard",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",G,GB,GBP,Added on 22/09/2024,"Situated at the top of a quiet cul-de-sac in the highly sought-after central area of Wynyard Woods, this grand and imposing family home, built by Bellway to the ‘Keilder’ design, offers spacious and versatile living accommodation. Occupying a prime corner plot of 0.76 acres, the property has...",,https://www.rightmove.co.uk/properties/153102677#/?channel=RES_BUY,940000,153102677,35000sq. ft,for-sale,,Leasehold (25 years),25 years,h,https://www.rightmove.co.uk/properties/153102677#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Duke of Wellington Gardens, Wynyard","Added on 09/08/2024
 by Michael Poole, Billingham",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 09/08/2024,"Set in a Private Gated Development, This Exceptional, Individually Designed & Built Detached House Offers Fantastic Family Living Across Three Floors with a Westerly Facing Garden, Detached Double Garage & Fantastic Open Plan Living/Kitchen/Diner.",,https://www.rightmove.co.uk/properties/151182722#/?channel=RES_BUY,875000,151182722,3000sq. ft,for-sale,,Leasehold (50 years),50 years,detached h,https://www.rightmove.co.uk/properties/151182722#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Swancer Court, Wynyard, TS22","Added on 05/03/2025
 by Anthony Jones Properties, Darlington",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/03/2025,"Situated in an exclusive cul-de-sac in Wynyard Village, this exceptional 5 bedroom home offers generous proportions, a substantial plot, and superb flexibility. Designed for modern family life, it blends elegant interiors with practicality, creating a home that is both spacious and inviting.",,https://www.rightmove.co.uk/properties/159005960#/?channel=RES_BUY,850000,159005960,3660sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159005960#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wellington Drive, Wynyard, TS22","Reduced on 07/03/2025
 by Bradley Hall, Durham",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 07/03/2025,"Nestled within the original and exclusive Wynyard Garden Estate, Fairfield Grange stands as a magnificent, detached residence in one of Wynyard’s most desirable locations. Boasting stunning views of Wynyard Golf Course being situated on the perimeter of the ninth fairway. With exceptional l...",,https://www.rightmove.co.uk/properties/156538307#/?channel=RES_BUY,850000,156538307,,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/156538307#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/159522188/50411_33746000_DOC_00_0000.pdf""]","Wellington Drive, Wynyard, Billingham","Added on 17/03/2025
 by Robinsons Regency and Rural, Wynyard",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 17/03/2025,"Nestled on the prestigious Wellington Drive in Wynyard, Billingham, this exceptional detached family home offers a unique blend of space, style, and comfort. With five generously sized bedrooms, three well-appointed bathrooms and well appointed dressing room to the master bedroom, this property i...",,https://www.rightmove.co.uk/properties/159522188#/?channel=RES_BUY,800000,159522188,,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/159522188#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Duke Of Wellington Gardens, Wynyard, TS22","Reduced on 14/01/2025
 by Anthony Jones Properties, Darlington",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 14/01/2025,"Duke of Wellington Gardens is situated within the highly sought after area of Wynyard, nestled within an exclusive community. This 5 bed DETACHED stunning home boasts an incredible south-facing garden, which is bathed in sunlight all throughout the day. Call us now to arrange your viewing.",,https://www.rightmove.co.uk/properties/145302377#/?channel=RES_BUY,775000,145302377,2939sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/145302377#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Black Spruce Close, Wynyard, Billingham, TS22","Added on 11/11/2024
 by Bradley Hall, Durham",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/11/2024,"Located within one of Wynyard’s premier developments, this luxurious family home, built in 2020 by Dere Street Homes, offers an exceptional standard of living on a spacious plot within a quiet cul-de-sac. Perfect for contemporary family life and entertaining, the property feature...",,https://www.rightmove.co.uk/properties/154837223#/?channel=RES_BUY,724950,154837223,,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/154837223#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/2k/1754/158343368/1754_BIL109143_DOC_01_0001.pdf""]","Black Wood, Wynyard, Billingham","Added on 17/02/2025
 by Manners & Harrison, Billingham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 17/02/2025,"Perfectly positioned off Wynyard Woods, this outstanding four-bedroom detached family home offers spacious and versatile living, ideal for modern family life. Additional benefits include double glazing, gas central heating, partial underfloor heating to the ground floor.",,https://www.rightmove.co.uk/properties/158343368#/?channel=RES_BUY,700000,158343368,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158343368#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/146153474/50411_32973557_DOC_00_0021.pdf""]","Sheepdene, Wynyard Woods,  Billingham","Added on 20/03/2024
 by Robinsons Regency and Rural, Wynyard",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 20/03/2024,"Located just off Wynyard Woods is this impressive four double bedroom detached family home, which occupies a well established plot, with mature gardens to the front and rear, which are not directly overlooked, ample parking to the front, for a number of vehicles and a double garage. The internal ...",,https://www.rightmove.co.uk/properties/146153474#/?channel=RES_BUY,699950,146153474,2200sq. ft,for-sale,,Leasehold (25 years),25 years,h,https://www.rightmove.co.uk/properties/146153474#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/205k/204038/136793333/204038_32430795_DOC_02_0014.pdf""]","Tempest Court, Wynyard, Billingham","Reduced on 10/02/2024
 by igomove, Covering North East",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 10/02/2024,"If you're looking for a spacious family home ready to walk straight in and put your bags down, then this property is a MUST SEE. Ideally situated overlooking Wynyard Golf Course, the Lingfield is a superb property which has been heavily extended and tastefully designed by it's current owners.",,https://www.rightmove.co.uk/properties/136793333#/?channel=RES_BUY,675000,136793333,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/136793333#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Black Spruce Close, Wynyard, TS22","Added on 11/03/2025
 by Anthony Jones Properties, Darlington",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 11/03/2025,"Exceptional 4 BEDROOM DETACHED home on a generous corner plot offers stylish, modern living. With an expansive kitchen, elegant reception rooms, luxury bedrooms, and a west-facing garden, it's perfect for families. Dont miss out on the chance to make this your own Call NOW to view.",,https://www.rightmove.co.uk/properties/159247496#/?channel=RES_BUY,650000,159247496,2454sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159247496#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/158517602/50411_33688893_DOC_00_0003.pdf""]","The Wynd, Wynyard, Billingham","Added on 20/02/2025
 by Robinsons Regency and Rural, Wynyard",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 20/02/2025,"Occupying a sought-after corner position at the head of an exclusive cul-de-sac, this beautifully presented five-bedroom detached home offers exceptional family living in a tranquil setting. Set behind private gates, the property benefits from a spacious driveway and a detached double garage, pro...",,https://www.rightmove.co.uk/properties/158517602#/?channel=RES_BUY,645000,158517602,,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/158517602#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/158924762/50411_33711426_DOC_00_0011.pdf""]","Red Cedar Close, Wynyard","Added on 03/03/2025
 by Robinsons Regency and Rural, Wynyard",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,"Nestled in the desirable cul-de-sac of Red Cedar Close, Wynyard, this stunning four-bedroom executive detached house offers a perfect blend of modern living and spacious comfort. Built in 2020, the property spans an impressive 1,959 square feet, providing ample room for families seeking both styl...",,https://www.rightmove.co.uk/properties/158924762#/?channel=RES_BUY,625000,158924762,1960sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/158924762#/?channel=RES_BUY,
,"Red Cedar Close, Wynyard, TS22","Added on 04/03/2025
 by Bradley Hall, Durham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 04/03/2025,"Located within one of Wynyard’s premier developments, this luxurious family home, built in 2020 by Dere Street Homes, offers an exceptional standard of living on a spacious plot within a quiet cul-de-sac. Perfect for contemporary family life and entertaining, the property features a combina...",,https://www.rightmove.co.uk/properties/158954429#/?channel=RES_BUY,625000,158954429,,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/158954429#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/145261523/39332_12301727_DOC_01_0002.pdf""]","Black Spruce Close, Wynyard","Added on 15/10/2024
 by Clarke Munro, Billingham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 15/10/2024,"Clarke Munro are delighted to offer for sale this incredible family home sitting in a pleasant cul de sac within the highly desirable and much coveted location of Wynyard Woods, Wynyard Village. Built by Dere Street Homes to ‘The Forrester’ design, This beautiful home is immaculate ...",,https://www.rightmove.co.uk/properties/145261523#/?channel=RES_BUY,610000,145261523,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/145261523#/?channel=RES_BUY,Available (link not found)
